Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cuba,CUB,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.211,5.216065909,5.221131818,5.226197727,5.231263636,5.236329546,5.240995455,5.246061364,5.251127273,5.256193182,5.261259091,5.266325,4.9363,5.73785,6.0564,6.01895,6.332166667,6.645383333,6.958,6.958,6.958,6.958,6.958,6.958,6.958,6.958,,
Curacao,CUW,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,0.155,0.1594,0.1638,0.1682,0.1726,0.177,0.1816,0.1862,0.1908,0.1954,0.2,0.2046,0.2104,0.2156,0.2208,0.223,0.218,0.213,0.208,0.2012857143,0.1945714286,0.1878571429,0.1811428571,0.1744285714,0.1677142857,0.161,0.1499428571,0.1707,0.16938,0.16806,0.16674,0.16542,0.1641,0.1605,0.1843,0.2009,0.2208,0.2553,0.2068,0.217,0.232,0.218,0.216,0.207,0.231,0.275,,
Czechia,CZE,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0324,2.8878,2.7432,2.61785,2.4925,2.37562,2.25874,2.14186,2.02498,1.9081,1.9204,1.9327,1.945,1.9573,1.9696,1.988,1.947,1.951,1.887,1.8404,1.6503,1.65,1.6,1.6348,1.63,1.59,1.506,1.366,,
Germany,DEU,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.272,49.9484873,49.53953898,49.19992302,48.83088615,47.76515568,47.38274284,45.80673577,45.37060385,44.88727848,43.89921329,42.7784437,41.65767412,40.53690453,37.77626969,35.01563484,32.26,32.50033333,32.74566667,32.99,30.436,27.88066667,25.326,25.03166667,24.73733333,24.443,24.443,24.443,24.443,24.443,,
Djibouti,DJI,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.0087333333,0.0094666667,0.0102,0.0109333333,0.0116666667,0.0124,0.0131333333,0.0138666667,0.0145,0.0153333333,0.0160666667,0.0168,0.0174333333,0.0182666667,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,,
Dominica,DMA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0166,0.0166,0.0166,0.0166,0.0166,0.0166,0.0166,0.0166,0.0166,0.0171666667,0.0177333333,0.0183,0.0188666667,0.0194333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,
Denmark,DNK,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,0.72,0.817,0.914,1.011,1.108,1.205,1.205,1.205,1.205,1.205,1.205,1.305,1.405,1.505,1.605,1.705,1.521666667,1.338333333,1.155,1.226551637,1.298103273,1.243731377,1.189359481,1.134987585,1.080615689,1.026243792,0.9718718962,0.9175,0.86468,0.81186,0.75904,0.70622,0.6534,0.6453333333,0.6372666667,0.6292,0.5923,0.5554,0.696,0.6597,0.8089,0.8657,0.7285,1.009,0.9892,0.8118,0.886995,0.895798,1.105817,0.945594,0.97643,,
Dominican Republic,DOM,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.865,4.9822,5.0994,5.2166,5.3338,5.451,5.7882,6.1254,6.4626,6.7998,7.137,7.137,7.137,7.137,7.137,7.137,7.137,7.137,7.137,7.137,7.137,,
Algeria,DZA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.7,3.9,4.1,4.3,4.436,4.555709091,4.675418182,4.795127273,4.914836364,5.034545455,5.154254546,5.273963636,5.393672727,5.513381818,5.633090909,5.807166667,6.043606061,6.220245455,6.396884849,6.573524242,6.750163636,6.92680303,7.103442424,7.280081818,7.456721212,7.633360606,7.8,8.184666667,8.569333333,8.954,9.23,9.802,9.802,9.802,9.802,,
East Asia & Pacific (excluding high income),EAP,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.893956,1093.396088,1113.3302,1110.02648,1107.083011,1110.032347,1076.392347,,
Early-demographic dividend,EAR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.675438,1838.538042,1855.980756,1886.002555,1885.707697,1868.106649,1879.784396,,
East Asia & Pacific,EAS,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.306846,1222.205016,1243.327,1241.048421,1238.165311,1238.619347,1203.095047,,
Europe & Central Asia (excluding high income),ECA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.6429549,279.8233189,286.534174,292.688282,296.39181,298.848,296.35116,,
Europe & Central Asia,ECS,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.9163883,479.6904063,483.6613894,487.9841293,490.7586218,491.2727267,488.043053,,
Ecuador,ECU,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3663,9.4762,9.5861,9.696,9.8059,9.9158,9.9158,9.9158,9.9158,9.9158,9.9158,9.9158,9.9158,9.9158,9.9158,9.9158,9.9158,9.9158,9.9158,9.9158,9.9158,,
"Egypt, Arab Rep.",EGY,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,48.2,48.58333333,48.96666667,49.35,49.73333333,50.11666667,50.5,50.88333333,51.26666667,51.65,52.03333333,52.41666667,52.8,53.18333333,53.56666667,53.925,54.30833333,54.69166667,54.875,56.67828571,58.48157143,60.28725714,62.09294286,63.89862857,65.70431429,57.03,58.707,60.384,62.061,63.738,65.415,67.092,68.769,70.446,72.123,73.8,71.65,72.3,73,60.7,60.9,60.65,77.5,77.5,77.5,77.5,,
Euro area,EMU,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.6658333,160.6316704,157.9266204,155.0263293,154.5593679,153.9104832,153.3781022,,
Eritrea,ERI,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4134,0.45555,0.4977,0.53985,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,,
Spain,ESP,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,36.08,36.848,37.616,38.384,39.152,39.92,40.986,42.052,43.118,44.184,45.25,45.852,44.0416,42.2312,40.4208,38.6104,36.8,36.41666667,36.03333333,35.65,35.26666667,34.88333333,34.5,35.035,35.57,36.105,35.806,35.507,36.15033333,36.79366667,37.437,36.2065,34.976,34.78,36.12,35.01,35.07,36.75,32.35,32.859,31.51,31.221,30.094,29.409,29.2145,29.02,,
Estonia,EST,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,2.206,1.782,1.358,1.365914286,1.373828571,1.381742857,1.389657143,1.397571429,1.405485714,1.4134,1.4975,1.5816,1.6657,1.7498,1.8339,1.604,1.378,1.842,1.874,1.631,1.748,1.72,1.61534264,1.7514,1.7849,1.60854,1.00645,0.8529523,,
Ethiopia,ETH,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.558,6.3257,7.0934,7.8611,8.105372727,8.349990909,8.594436364,8.838190909,9.082463636,9.326736364,9.571009091,9.815281818,10.05955455,10.30382727,10.55,10.5481,10.5481,10.5481,10.5481,,
European Union,EUU,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.6462333,192.6743704,189.8219154,187.8907473,186.7254464,184.7785312,183.7001322,,
Fragile and conflict affected situations,FCS,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.9013481,218.5913273,222.6816,228.391189,220.1864927,243.3091895,242.1949895,,
Finland,FIN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,3.3,3.35,3.4,3.45,3.5,3.55,3.58,3.61,3.64,3.67,3.7,3.76,3.82,3.88,3.94,4,3.6654,3.3308,2.9962,2.6616,2.327,2.3788,2.4306,2.4824,2.5342,2.586,2.521425,2.45685,2.392275,2.3277,2.935557143,3.543414286,4.151271429,4.753953571,5.356635714,5.959317857,6.562,6.1358,5.7096,5.2834,4.8572,4.431,4.0048,3.5786,3.1524,2.7262,2.3,2.3,2.8,3,3,,
Fiji,FJI,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0339769231,0.0379538462,0.0419307692,0.0459076923,0.0498846154,0.0538615385,0.0578384615,0.0618153846,0.0657923077,0.0697692308,0.0737461538,0.0777230769,0.0817,0.08234,0.08298,0.08362,0.08426,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,,
France,FRA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,30.964,31.7478,32.5316,33.3154,34.0992,34.883,35.4426,36.0022,36.5618,37.1214,37.681,38.45,39.219,37.4414,35.6638,33.8862,32.1086,30.331,31.12033333,31.90966667,32.699,32.5265,32.354,32.71866667,33.08333333,33.448,32.22,30.992,28.66,28.4703,28.578,30.146,28.063,27.157,27.297,28.116,26.436,26.946,26.92292431,26.27207965,26.27207965,,
Faroe Islands,FRO,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.0646384615,0.0692769231,0.0739153846,0.0785538462,0.0831923077,0.0878307692,0.0924692308,0.0971076923,0.1017461538,0.1063846154,0.1110230769,0.1156615385,0.1203,0.12406,0.12782,0.13158,0.13534,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,,
United Kingdom,GBR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,13.48,13.084,12.688,12.292,11.896,11.5,11.604,11.708,11.812,11.916,12.02,12.034,12.048,12.062,12.076,12.09,12.16879091,12.24758182,12.32637273,12.40516364,12.48395455,12.56274545,12.64153636,12.72032727,12.79911818,12.87790909,12.9567,8.513,8.347,8.281,8.264,7.685,8.017,7.651,7.285,8.16,8.419,8.419,8.419,8.419,8.419,,
Georgia,GEO,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.157506667,3.00226,2.847013333,2.691766667,2.53652,2.381273333,2.226026667,2.07078,1.915533333,1.895026667,1.87452,1.854013333,1.833506667,1.813,1.816333333,1.819666667,1.823,1.79364375,1.7642875,1.73493125,1.705575,1.67621875,1.6468625,1.61750625,1.58815,1.37453,1.29112,1.57214,1.65372,,
Ghana,GHA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,0.3,0.3227333333,0.3454666667,0.3682,0.3909333333,0.4136666667,0.4364,0.4591333333,0.4818666667,0.5046,0.5273333333,0.5500666667,0.5728,0.5955333333,0.6182666667,0.641,0.6637333333,0.6864666667,0.7092,0.7319333333,0.7546666667,0.7774,0.8001333333,0.8228666667,0.8456,0.8683333333,0.8910666667,0.9138,0.9365333333,0.9592666667,0.982,1.009125,1.03625,1.063375,1.0905,1.117625,1.14475,1.171875,1.199,1.226125,1.25325,1.283375,1.3155,1.337625,1.36095,1.438475,1.4486,1.4486,1.4486,1.4486,1.4486,,
Gibraltar,GIB,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.7275384615,0.7150769231,0.7026153846,0.6901538462,0.6776923077,0.6652307692,0.6527692308,0.6403076923,0.6278461538,0.6153846154,0.6029230769,0.5904615385,0.578,0.557,0.56125,0.5655,0.56975,0.574,0.5983076923,0.6226153846,0.6469230769,0.6712307692,0.6955384615,0.7198461538,0.7441538462,0.7684615385,0.7927692308,0.8170769231,0.8413846154,0.8656923077,0.89,0.89,0.89,,
"Gambia, The",GMB,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0239852941,0.0279705882,0.0319558824,0.0359411765,0.0399264706,0.0439117647,0.0478970588,0.0518823529,0.0558676471,0.0598529412,0.0638382353,0.0678235294,0.0718088235,0.0757941176,0.0797794118,0.0837647059,0.08775,0.0905,0.09272,0.09494,0.09716,0.09938,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,,
Guinea-Bissau,GNB,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0166,0.04828,0.07996,0.11164,0.14332,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,,
Equatorial Guinea,GNQ,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.0105692308,0.0111384615,0.0117076923,0.0122769231,0.0128461538,0.0134153846,0.0139846154,0.0145538462,0.0151230769,0.0156923077,0.0162615385,0.0168307692,0.0174,0.01788,0.01836,0.01884,0.01932,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,,
Greece,GRC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,4.254,4.25836,4.26272,4.26708,4.27144,4.2758,4.42664,4.57748,4.72832,4.87916,5.03,5.1212,5.2124,5.3036,5.3948,5.486,5.9592,6.4324,6.9056,7.3788,7.852,7.945,8.038,7.954333333,7.870666667,7.787,8.236,8.685,8.7952,8.9054,9.0156,9.1258,9.236,9.371833333,9.507666667,9.6435,9.6316,9.6197,9.698275,9.77735,9.855425,9.935,9.935,9.925,9.916,9.908,10.136,10.134,10.122,10.115,10.122,,
Grenada,GRD,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.0104555556,0.0109111111,0.0113666667,0.0118222222,0.0122777778,0.0127333333,0.0131888889,0.0136444444,0.0141,0.0141,0.0141,0.0141,0.0141,0.0141,0.0141,,
Greenland,GRL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427397619,2.606738095,2.786078571,2.965419048,3.144759524,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,,
Guam,GUM,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,1.4825,1.505,1.5275,1.55,1.5725,1.595,1.6175,1.64,1.62464,1.60928,1.59392,1.57856,1.5632,1.5395,1.5158,1.4921,1.4684,1.4447,1.4447,1.4447,1.4447,1.4447,1.4447,1.4447,1.4447,1.4447,1.4447,1.4447,,
High income,HIC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.0315291,879.6187672,877.8849212,877.9595945,877.4916522,873.046437,870.479738,,
"Hong Kong SAR, China",HKG,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,,
Heavily indebted poor countries (HIPC),HPC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.9677774,112.5775419,112.8992249,112.7675924,114.1901733,114.3840078,114.3846278,,
Croatia,HRV,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5735,0.6121142857,0.6068714286,0.6154428571,0.6343571429,0.6509714286,0.6631,0.6898,0.675,0.6719,0.661,0.7049,0.6914,0.6835,0.6659,0.6729,0.673,0.67,0.665,,
Haiti,HTI,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9799,1.056075,1.13225,1.208425,1.2846,1.296414286,1.308228571,1.320042857,1.331857143,1.343671429,1.355485714,1.3673,1.379114286,1.390928571,1.402742857,1.414557143,1.426371429,1.438185714,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,,
Hungary,HUN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,2.9804,3.17748,3.37456,3.57164,3.76872,3.9658,4.13364,4.30148,4.46932,4.63716,4.805,5.1141,5.4232,5.7323,6.0414,6.3505,6.462857143,6.575214286,6.687571429,6.799928571,6.912285714,7.024642857,7.137,6.8554,6.5738,6.2922,6.0106,5.968833333,5.927066667,5.8853,5.843533333,5.801766667,5.76,5.705333333,5.650666667,5.596,5.541333333,5.486666667,5.432,6.342,5.37,5.225,5.051,5.25,3.923,4.03,3.959,4.73652,4.918461498,4.463075,4.6726,,
IBRD only,IBD,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489.770825,2490.088456,2531.076035,2555.084676,2548.627777,2579.845364,2544.623718,,
IDA & IBRD total,IBT,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3003.952088,3011.761898,3054.30936,3081.572368,3071.530432,3088.169853,3065.428828,,
